position	p	q
2885	0.6434926919999999	0.3565073080000001
5429	0.650322616	0.34967738400000004
7954	0.7225743520000001	0.2774256479999999
10470	0.680540608	0.31945939199999995
13020	0.7000787239999999	0.29992127600000007
15605	0.6765202416000001	0.3234797583999999
22178	0.5451658803999999	0.4548341196000001
24917	0.6623827719999998	0.33761722800000016
27674	0.7218937960000001	0.27810620399999986
30186	0.6601465799999999	0.3398534200000001
32937	0.680887796	0.31911220399999995
35484	0.6807967280000001	0.31920327199999987
37989	0.6743627999999999	0.32563720000000007
40530	0.6669825528	0.33301744720000004
43116	0.5783875612	0.4216124388
45671	0.6228084037399999	0.3771915962600001
48499	0.54945272984	0.45054727015999996
51489	0.5595172740164	0.44048272598360005
54361	0.49198616408	0.5080138359199999
56991	0.53079301412	0.46920698588
59512	0.5619720612000001	0.4380279387999999
62268	0.5496451043999999	0.4503548956000001
65168	0.6197191744	0.3802808256
67867	0.6059852008800001	0.3940147991199999
70400	0.59974651796	0.40025348204
73046	0.5975493503999999	0.4024506496000001
75560	0.61110535808	0.38889464192
78480	0.5930825208	0.4069174792
80990	0.6196151360000001	0.38038486399999993
87751	0.6337780452000001	0.36622195479999986
92154	0.5069433888	0.4930566112
96999	0.657984452	0.342015548
100489	0.694015024	0.30598497599999996
107025	0.7013671239999999	0.2986328760000001
109546	0.6285656039999999	0.37143439600000006
112066	0.65382314	0.34617686000000003
114603	0.520984024	0.479015976
117377	0.5517585164	0.44824148360000005
119940	0.4511324663999999	0.5488675336000002
122835	0.5552127360000001	0.4447872639999999
179662	0.5062717760000001	0.49372822399999994
182184	0.4541237415999999	0.5458762584000001
185619	0.4629248999999999	0.5370751
188138	0.3713579824	0.6286420176
190959	0.448857074	0.551142926
194407	0.3927780272	0.6072219728
197043	0.4466295504000001	0.5533704495999999
201391	0.422141004	0.577858996
204467	0.4481813359999999	0.5518186640000001
207420	0.45264455600000003	0.5473554439999999
209983	0.4300973920000001	0.5699026079999999
212537	0.4224990352	0.5775009648
215122	0.38816245568	0.6118375443199999
218625	0.3440634007999999	0.6559365992000001
221285	0.20429752380000005	0.7957024762
223849	0.3079069204	0.6920930796
226362	0.26346563895999997	0.73653436104
228959	0.252246926	0.747753074
231495	0.2555104856799999	0.7444895143200001
234007	0.22959834127999998	0.77040165872
236544	0.18078109212	0.8192189078800001
239168	0.18824273023999996	0.8117572697600001
