position	p	q
2665	0.48763080000000014	0.5123691999999999
8853	0.5011060799999999	0.4988939200000001
13181	0.5615735075999999	0.4384264924000001
16533	0.35376905640000006	0.6462309436
19679	0.5583115136000001	0.4416884863999999
23807	0.5166281008	0.4833718992
26318	0.4081350147999999	0.5918649852000001
28956	0.5606868492000001	0.4393131507999999
31581	0.58423232	0.41576768
34855	0.5561698144000001	0.44383018559999987
37384	0.5699896799999999	0.43001032000000006
39887	0.6392488800000001	0.36075111999999987
42611	0.61739768	0.38260232000000005
45123	0.6260539200000002	0.37394607999999985
47668	0.5854752399999998	0.41452476000000016
50348	0.4507174576	0.5492825424000001
52953	0.42664991599999985	0.5733500840000001
55734	0.29300201040000007	0.7069979895999999
58296	0.4025878391999999	0.5974121608
60897	0.32755727840000004	0.6724427216
63851	0.23904059599999997	0.7609594040000001
66390	0.15441161079999996	0.8455883892
68972	0.3009854411999999	0.6990145588000001
71652	0.29948098	0.70051902
74157	0.26583050799999997	0.734169492
76795	0.40275306	0.59724694
79489	0.36065524800000004	0.639344752
82009	0.45287185599999985	0.5471281440000002
84828	0.5018495199999999	0.49815048000000006
87346	0.5737222	0.42627780000000004
89943	0.5718161639999998	0.4281838360000002
92567	0.49737891999999995	0.50262108
95132	0.60139728	0.39860271999999997
97762	0.6571509479999998	0.34284905200000015
100339	0.72135952	0.27864047999999997
102875	0.6897556	0.3102444
105554	0.64697776	0.35302224000000004
108385	0.75731384	0.24268615999999998
110968	0.5374072240000001	0.46259277599999993
113876	0.57753148	0.42246852
116529	0.49596308800000005	0.5040369119999999
119174	0.5807424400000002	0.4192575599999998
121739	0.6141293879999999	0.38587061200000006
124245	0.5965606	0.4034394
126929	0.6409407920000001	0.3590592079999999
129721	0.66310772	0.33689228000000004
132575	0.639389184	0.360610816
135086	0.578920144	0.421079856
137879	0.6603468476000001	0.33965315239999994
140417	0.635717784	0.364282216
143057	0.5069642488000001	0.49303575119999987
145685	0.4554348819999998	0.5445651180000002
148444	0.56515408	0.43484592
150945	0.622288496	0.377711504
153458	0.7255933373200001	0.2744066626799999
156055	0.5916743480000001	0.40832565199999993
158577	0.5805136120000001	0.41948638799999993
161141	0.621141068	0.378858932
163688	0.574984084	0.425015916
166363	0.6730228280000001	0.32697717199999987
168945	0.547217948	0.452782052
171712	0.40833840000000005	0.5916615999999999
174493	0.5008771040000001	0.4991228959999999
177026	0.6027151199999998	0.3972848800000002
179528	0.5811544371999999	0.41884556280000007
182067	0.5632294839999998	0.43677051600000016
184613	0.579025274	0.42097472599999997
187281	0.4753762600000001	0.5246237399999999
189894	0.48643555759999996	0.5135644424000001
192817	0.51615289104	0.48384710896000005
195758	0.5126011559999999	0.4873988440000001
198527	0.38703162800000007	0.6129683719999999
201261	0.5095786087999999	0.49042139120000006
203804	0.42478560000000004	0.5752143999999999
206363	0.525970324	0.474029676
208882	0.5040110280000001	0.4959889719999999
211762	0.5130727119999999	0.48692728800000007
214417	0.5289699684000001	0.4710300315999999
217103	0.502497446	0.497502554
220958	0.479229034632	0.5207709653679999
223699	0.38687385760000015	0.6131261423999999
226206	0.45512642840000006	0.5448735715999999
228778	0.46185222519999997	0.5381477748000001
231359	0.48620675152000004	0.51379324848
233894	0.3893736416	0.6106263584
236449	0.48225545999999997	0.51774454
239097	0.5637240758799998	0.43627592412000016
241615	0.6240369079999999	0.3759630920000001
244198	0.520569764	0.479430236
246781	0.5576261120880001	0.44237388791199994
249564	0.3846860924	0.6153139076
252087	0.4789709039999998	0.5210290960000001
254597	0.4631488868000001	0.5368511131999999
257131	0.48858004880000006	0.5114199512
259677	0.4926358000800001	0.5073641999199999
262238	0.4260473792000001	0.5739526207999999
264770	0.46893887	0.53106113
268093	0.34078069720000004	0.6592193028
270944	0.45778490399999994	0.5422150960000001
273547	0.4333005936	0.5666994063999999
276135	0.5463348909200001	0.4536651090799999
278831	0.4820071680000001	0.5179928319999999
281397	0.53558306024	0.46441693976
283929	0.41323100519999995	0.5867689948000001
286457	0.39832998560000005	0.6016700144
289186	0.45940670596	0.54059329404
291823	0.418382886	0.5816171139999999
294579	0.422481448	0.577518552
297080	0.39213566559999996	0.6078643344000001
299707	0.3068309688	0.6931690312000001
302216	0.41052476463999993	0.5894752353600001
304740	0.42308124320000007	0.5769187567999999
307632	0.3997379008000001	0.6002620991999998
310164	0.49484526799999995	0.505154732
312755	0.5666038280000001	0.4333961719999999
315499	0.6909861524	0.30901384759999995
318073	0.6933309868	0.30666901319999995
320768	0.76988022032	0.23011977967999997
323453	0.63832650928	0.36167349072
325998	0.643073356	0.35692664399999996
328508	0.548128792	0.451871208
331058	0.54789782	0.45210218
333766	0.54610611792	0.45389388208000003
336387	0.35162218520000005	0.6483778147999999
339107	0.3104552996	0.6895447003999999
341626	0.1836470872	0.8163529128
344315	0.34297033847999997	0.65702966152
347008	0.3295388879999999	0.6704611120000001
349533	0.22715797680000002	0.7728420232
352757	0.3394105296	0.6605894703999999
355332	0.245559562	0.754440438
357876	0.40213479199999996	0.597865208
360519	0.390386236	0.609613764
363130	0.5074678636000001	0.49253213639999993
365671	0.47726369599999996	0.522736304
368312	0.430602388	0.5693976119999999
370845	0.397799956	0.6022000439999999
373427	0.381950888	0.618049112
376858	0.5070929080000001	0.49290709199999994
379686	0.5635865324399999	0.4364134675600001
382260	0.4495725680000002	0.5504274319999998
384787	0.5471843120000001	0.45281568799999994
387348	0.515619724	0.484380276
389943	0.5437273188	0.4562726812
392464	0.5356203704000001	0.4643796295999999
395028	0.5462097898	0.4537902102
397549	0.5342980692	0.4657019308
400075	0.5757080152000001	0.42429198479999986
402682	0.5979702092	0.4020297908
405278	0.6476509117079999	0.35234908829200007
407977	0.5959183452000001	0.4040816547999999
410490	0.5020652440000001	0.4979347559999999
413637	0.6057212115999999	0.3942787884000001
416432	0.618255422	0.38174457799999995
419100	0.5825474599999999	0.4174525400000001
421769	0.5637823479999999	0.43621765200000007
424380	0.6266153519999998	0.37338464800000015
427170	0.605982696	0.394017304
429798	0.4964380440000001	0.503561956
432712	0.494594436	0.5054055639999999
435692	0.5690373571999999	0.4309626428000001
438224	0.5337637479999999	0.4662362520000001
442074	0.555812644	0.44418735600000003
444587	0.48197232000000007	0.5180276799999999
447095	0.4558577200000001	0.54414228
449969	0.509726564	0.49027343599999995
452636	0.48451516279999995	0.5154848372
455471	0.44373763512000003	0.55626236488
458281	0.3959563000400001	0.6040436999599998
460847	0.3088513272	0.6911486728
463421	0.31799903539999996	0.6820009646
465932	0.30806755784400003	0.691932442156
468808	0.45222975032400003	0.547770249676
471499	0.36590943679999993	0.6340905632
474010	0.3879067648920001	0.612093235108
476575	0.26942995599999997	0.730570044
479089	0.24311186163999998	0.75688813836
481915	0.22158037296000002	0.77841962704
484598	0.2320456904	0.7679543096
487255	0.254378903216	0.745621096784
489932	0.26609283223999997	0.73390716776
492551	0.26756508	0.73243492
495181	0.31964662438399993	0.6803533756160001
497690	0.30904007888	0.6909599211199999
500220	0.36793657348000003	0.63206342652
502724	0.38122169160000013	0.6187783083999998
505305	0.37343250479999995	0.6265674952
508150	0.417366948	0.582633052
510759	0.44679380015999987	0.5532061998400002
513527	0.4009179944	0.5990820056
516074	0.4521753439999999	0.5478246560000001
518626	0.4178007464	0.5821992536
521822	0.43155834352000005	0.5684416564799999
524357	0.37162057795600006	0.628379422044
