position	p	q
3961	0.66353242	0.33646758
6513	0.6617749583333333	0.33822504166666667
9118	0.6642411466666668	0.3357588533333332
11678	0.6611666056666666	0.33883339433333337
14225	0.6386905613333334	0.36130943866666665
16936	0.6338970300000001	0.3661029699999999
19469	0.6601094092666667	0.3398905907333333
23526	0.6584469936666666	0.3415530063333334
26029	0.6860914523203334	0.3139085476796666
28685	0.6358453020866668	0.3641546979133332
31878	0.6284257345333334	0.3715742654666666
34630	0.6212115885233334	0.37878841147666664
37137	0.6244056637333333	0.3755943362666667
39830	0.5856038777833332	0.4143961222166668
42348	0.6380659023666667	0.3619340976333333
44895	0.6223045884333335	0.37769541156666653
47694	0.6334955961333333	0.3665044038666667
50248	0.6377455377666666	0.36225446223333335
52765	0.6365348579333333	0.3634651420666667
55273	0.6374400976000001	0.3625599023999999
57859	0.6355842995666667	0.36441570043333327
61301	0.6186644091666665	0.38133559083333346
66035	0.6238106250266665	0.3761893749733335
69184	0.6072355182433332	0.3927644817566668
71998	0.60676070015	0.39323929984999995
74813	0.6266764249999999	0.37332357500000013
78071	0.6383212901333333	0.3616787098666667
80574	0.6436360641016666	0.3563639358983334
83621	0.6382149473	0.36178505270000005
86354	0.6308701533666666	0.36912984663333337
88971	0.6367057686333335	0.3632942313666665
91765	0.6258378907100001	0.37416210928999993
94693	0.6302315354466667	0.36976846455333334
97624	0.6286420811233332	0.3713579188766668
100760	0.6300707100516334	0.3699292899483666
103279	0.6176063231176667	0.3823936768823333
105866	0.6252930206166666	0.3747069793833334
108405	0.6370849515033333	0.36291504849666667
111222	0.6393948853366667	0.36060511466333334
114015	0.6401238811199998	0.35987611888000015
116631	0.6331773474133335	0.36682265258666646
119207	0.6465533687666665	0.35344663123333353
121743	0.6504400028399999	0.3495599971600001
124272	0.6355383526366667	0.3644616473633333
126803	0.6267720641166667	0.37322793588333325
129335	0.6336803496206667	0.36631965037933334
131932	0.6270322138833334	0.3729677861166666
134465	0.6086184767983335	0.3913815232016665
136994	0.6289911192	0.37100888080000005
139572	0.6279489970666666	0.3720510029333334
142151	0.6324802484	0.36751975160000006
144657	0.6326156176333334	0.3673843823666666
147384	0.6309463356333332	0.36905366436666676
150202	0.6312778899333333	0.36872211006666666
152787	0.6336800730000001	0.36631992699999993
155314	0.6341181513333332	0.36588184866666684
157926	0.6339847606666666	0.36601523933333335
160464	0.6338045419999999	0.3661954580000001
162972	0.6336278437666668	0.3663721562333332
165508	0.6334425114999999	0.36655748850000014
168140	0.6335841471	0.3664158529
170684	0.6333506343666665	0.3666493656333335
173515	0.6333097451953333	0.36669025480466666
176197	0.6330885051766665	0.3669114948233335
178727	0.6331678407333334	0.36683215926666657
