position	p	q
2567	0.8534755666666668	0.1465244333333332
5218	0.8132841666666667	0.1867158333333333
9067	0.7931064566666666	0.20689354333333343
12087	0.7962902916666669	0.20370970833333313
15069	0.7860473426666664	0.21395265733333357
17628	0.7358639793333333	0.26413602066666675
20308	0.7725944442666667	0.22740555573333332
23125	0.755057048	0.24494295200000005
26696	0.7718805053333333	0.2281194946666667
29596	0.7571903780000002	0.24280962199999978
33336	0.7586228613333333	0.24137713866666666
35887	0.7445454813333333	0.2554545186666667
38419	0.7664436370000001	0.23355636299999993
40991	0.7664523987999999	0.23354760120000007
43584	0.7653200551	0.2346799449
46301	0.7637400134	0.23625998660000003
50541	0.754735248	0.24526475199999997
53809	0.7374522114000001	0.26254778859999994
56841	0.7434544966666666	0.25654550333333337
59579	0.7454869931033333	0.25451300689666667
62464	0.7228993844	0.2771006156
65197	0.7224256056426667	0.27757439435733333
67774	0.6868052979333333	0.31319470206666666
70588	0.7212428246666664	0.27875717533333355
73135	0.7081259876666668	0.2918740123333332
75746	0.7299678403333334	0.2700321596666666
78258	0.7040643719999998	0.2959356280000002
80785	0.7412350250000002	0.25876497499999984
83447	0.7120009696666665	0.2879990303333335
86108	0.7214927813333334	0.2785072186666666
88672	0.6994891073333334	0.30051089266666664
91266	0.7055000743666667	0.29449992563333327
93767	0.708495318	0.291504682
96347	0.6787082653333336	0.3212917346666664
98934	0.7093063483333333	0.2906936516666667
101517	0.7152136456666668	0.2847863543333332
104090	0.70959938646	0.29040061354
108423	0.6748374119666666	0.3251625880333334
110965	0.6915246339333334	0.3084753660666666
113507	0.6911260269999999	0.3088739730000001
116058	0.6761028760666664	0.3238971239333336
118613	0.6785620645666666	0.32143793543333343
121142	0.6736159664666667	0.32638403353333334
123736	0.6904096089999999	0.3095903910000001
126257	0.6878868373333333	0.31211316266666667
128835	0.6477255536666667	0.35227444633333327
131705	0.69447014	0.30552986000000004
134313	0.6712772213333332	0.32872277866666677
136831	0.6973894103333332	0.30261058966666676
139518	0.7132237796666668	0.28677622033333316
142023	0.644125491	0.35587450899999995
144538	0.706987344	0.29301265600000004
148051	0.7031987033333333	0.29680129666666666
204888	0.7947303800000001	0.20526961999999993
207441	0.8123451599999999	0.1876548400000001
211738	0.7919994026666666	0.20800059733333343
214389	0.7551259321666667	0.24487406783333332
218532	0.8110203566666665	0.1889796433333335
221049	0.78990948	0.21009051999999995
223607	0.7857030903333335	0.21429690966666648
226277	0.7989742500000001	0.2010257499999999
228781	0.8678533333333333	0.13214666666666675
231343	0.8769405333333332	0.12305946666666678
233957	0.8410028133333333	0.15899718666666673
236615	0.8635612	0.13643879999999997
239243	0.85372539	0.14627460999999997
241750	0.8607446933333333	0.13925530666666674
244281	0.8476450566666665	0.15235494333333355
246823	0.8877535333333335	0.11224646666666649
250532	0.8476194866666666	0.15238051333333336
253058	0.8729717666666664	0.12702823333333357
255796	0.8421029733333332	0.15789702666666683
258378	0.8673751	0.13262490000000005
261041	0.83237879	0.16762120999999996
263607	0.8485759533333336	0.15142404666666642
266129	0.8458492266666667	0.15415077333333327
