position	p	q
3172	0.6474461653333332	0.3525538346666668
6046	0.6491702666666667	0.35082973333333334
8634	0.64886666	0.35113333999999996
11197	0.6541827766666664	0.34581722333333365
14147	0.6396076002333332	0.3603923997666668
16957	0.6351139244333337	0.3648860755666663
19643	0.5789596188000002	0.42104038119999976
22235	0.639659890666667	0.36034010933333305
24840	0.6374847533333334	0.36251524666666657
27357	0.6442790333333334	0.35572096666666664
29870	0.630352095	0.369647905
32409	0.6244315100000002	0.3755684899999998
34910	0.6506971163333334	0.3493028836666666
37642	0.6793990266666666	0.32060097333333337
40266	0.68977617	0.31022383
42777	0.6965460883333333	0.3034539116666667
45299	0.6847304546666668	0.3152695453333332
47806	0.6909741886666668	0.3090258113333332
50308	0.6827316133333333	0.3172683866666667
53099	0.7005011736666664	0.2994988263333336
56290	0.6900502195666667	0.3099497804333333
59210	0.7138768386666666	0.2861231613333334
61721	0.7189274319999999	0.28107256800000013
64258	0.6914332893333335	0.3085667106666665
66763	0.7302703996666666	0.2697296003333334
69322	0.7411230596666666	0.2588769403333334
71851	0.7209401036666667	0.2790598963333333
74459	0.7640910066666666	0.23590899333333337
77047	0.7410847136666668	0.25891528633333316
79568	0.7394819066666666	0.2605180933333334
82072	0.7596396700000001	0.2403603299999999
84585	0.7663138066666665	0.23368619333333351
87156	0.7553520033333335	0.24464799666666648
89732	0.7232478358333335	0.2767521641666665
92289	0.7685763459999999	0.2314236540000001
94809	0.7845468106666669	0.21545318933333313
97333	0.7808815556666666	0.21911844433333338
99835	0.7695989493333333	0.23040105066666672
102400	0.7867996343333334	0.21320036566666656
105065	0.7950372770666666	0.2049627229333334
107714	0.787654811	0.212345189
110359	0.789291359	0.21070864099999997
112880	0.7104399619999999	0.2895600380000001
115573	0.7826043083333332	0.21739569166666683
118239	0.7955001266666667	0.2044998733333333
120890	0.7976443566666667	0.20235564333333333
123444	0.7980243333333334	0.20197566666666655
183672	0.7683287133333334	0.2316712866666666
186411	0.7639848320000001	0.2360151679999999
189020	0.7505194403333334	0.2494805596666666
191552	0.6995273774666665	0.3004726225333335
194063	0.7655911142999999	0.23440888570000007
196742	0.7596555076666668	0.24034449233333322
199398	0.7542365199999999	0.24576348000000015
201904	0.7874419621666667	0.21255803783333327
204440	0.6922249519133334	0.30777504808666656
207008	0.7644417764533333	0.23555822354666667
209935	0.7614347998500001	0.23856520014999993
214302	0.7930375724	0.20696242760000005
216812	0.9060965886796668	0.0939034113203332
219401	0.7513994149333334	0.2486005850666666
222098	0.8084346969333331	0.19156530306666686
224612	0.8369089365333334	0.16309106346666657
227134	0.7547073366433333	0.24529266335666666
229742	0.8548238105000002	0.14517618949999977
232384	0.8322962572000001	0.1677037427999999
234906	0.7764532565700002	0.2235467434299998
237424	0.6779378436333333	0.3220621563666667
239940	0.8602754492506669	0.1397245507493331
242634	0.6299718509266667	0.37002814907333326
245143	0.8463304266666666	0.15366957333333342
247654	0.8569869076666667	0.14301309233333326
250230	0.8786940093333332	0.12130599066666681
252802	0.8771561766666667	0.12284382333333332
255521	0.8717510933333334	0.12824890666666655
258089	0.8660854133333333	0.13391458666666667
260601	0.8268496599999999	0.17315034000000007
263227	0.8666675133333334	0.13333248666666664
265731	0.9034827866666668	0.09651721333333318
268251	0.87377687	0.12622312999999996
271034	0.6922595993333335	0.3077404006666665
273539	0.8480537033333335	0.15194629666666648
276141	0.87578328	0.12421671999999995
278788	0.9152682233333335	0.08473177666666654
281373	0.8339984233333335	0.16600157666666648
283969	0.9428342266999999	0.057165773300000056
286636	0.8253700300000003	0.1746299699999997
289260	0.8980878433333334	0.10191215666666664
291870	0.8941732099999999	0.10582679000000006
294610	0.89897319	0.10102681000000002
297147	0.84315994	0.15684005999999995
299729	0.8378271599999999	0.1621728400000001
302237	0.8190394833333335	0.18096051666666646
304855	0.5931708265333334	0.4068291734666666
311092	0.7915496349933334	0.20845036500666658
313637	0.7639955030000002	0.2360044969999998
316149	0.7640517963333334	0.23594820366666658
318664	0.7610651883333334	0.23893481166666664
321184	0.6779072323333334	0.3220927676666666
324835	0.7422012523333336	0.25779874766666644
328051	0.7569027551333334	0.24309724486666662
333000	0.7218896692333335	0.27811033076666647
335527	0.7384437196333333	0.26155628036666667
338030	0.755905734507	0.24409426549299995
342683	0.7368973750456667	0.26310262495433334
345223	0.7263387177000001	0.27366128229999986
347869	0.7211316541333335	0.27886834586666653
350647	0.6804623217666667	0.31953767823333334
353161	0.6355597099683333	0.36444029003166667
355755	0.6850768033433333	0.3149231966566667
358273	0.63641554741	0.36358445259000005
360827	0.7033514708666665	0.2966485291333335
363363	0.7008734655999997	0.29912653440000025
366406	0.6996704059266666	0.3003295940733334
368928	0.7045565724	0.2954434276
371429	0.7209050000133334	0.27909499998666665
373987	0.714190394	0.28580960600000005
376603	0.6658968077999999	0.33410319220000007
379105	0.6677042064333334	0.3322957935666666
381837	0.7018166613333332	0.2981833386666668
386030	0.7101595910000003	0.28984040899999974
388619	0.728137063	0.27186293699999997
391139	0.7325908756666667	0.2674091243333333
393646	0.7007290473333333	0.2992709526666667
396167	0.7798102266666668	0.22018977333333323
398681	0.7415238799999998	0.2584761200000002
401417	0.7276006092333334	0.27239939076666664
403938	0.7425340503333334	0.2574659496666666
406444	0.76419695742	0.23580304257999996
408998	0.6967603132999999	0.3032396867000001
411545	0.7283501208333335	0.2716498791666665
414175	0.7079144010666666	0.2920855989333334
416814	0.6894531819	0.31054681809999996
419411	0.7052933826666667	0.29470661733333325
421977	0.7041232572333336	0.2958767427666664
424510	0.6568790159666668	0.34312098403333324
427046	0.710168779553333	0.289831220446667
429771	0.7083671341966667	0.29163286580333325
432281	0.7534473766633333	0.24655262333666672
434969	0.7040926139000001	0.2959073860999999
437479	0.7319282337	0.26807176629999996
440065	0.756481659601	0.243518340399
442604	0.7343854214	0.26561457860000004
445176	0.6902954620000001	0.30970453799999986
447685	0.7328757118666667	0.26712428813333333
450201	0.6791434843333332	0.32085651566666684
453170	0.7246516909999999	0.27534830900000007
455788	0.7227185439999999	0.2772814560000001
458325	0.727167601	0.272832399
460854	0.7108741963333334	0.2891258036666666
463382	0.6710148333333331	0.3289851666666669
465943	0.7032037729999999	0.2967962270000001
468602	0.6923709446666667	0.3076290553333333
471144	0.6494127993333334	0.3505872006666666
473702	0.6853497249666667	0.3146502750333333
476541	0.6407727718	0.35922722819999997
481062	0.6545383718666665	0.3454616281333335
484671	0.6715376449999998	0.3284623550000002
487190	0.6729270033333332	0.3270729966666668
489702	0.6674594526666665	0.3325405473333335
492206	0.6209165194666666	0.3790834805333334
494720	0.6657098653333332	0.3342901346666668
497250	0.6981925220133333	0.30180747798666674
499988	0.61940409891	0.38059590108999997
502492	0.6659387853666668	0.33406121463333316
505021	0.6659849952333334	0.33401500476666657
507829	0.6655880761333334	0.3344119238666666
510384	0.6634949030666666	0.3365050969333334
512957	0.6187784909333334	0.38122150906666663
515581	0.6156175314333334	0.3843824685666666
518125	0.6691190429999999	0.3308809570000001
520691	0.6707471928666666	0.3292528071333334
523306	0.6801509200000001	0.3198490799999999
525814	0.6916006889999998	0.3083993110000002
528324	0.6730619466666667	0.32693805333333326
534076	0.6938310299999999	0.3061689700000001
587487	0.623806964	0.376193036
590023	0.7143847266666667	0.28561527333333325
592537	0.6005410198	0.39945898020000004
595634	0.7715267086409999	0.22847329135900007
598172	0.7601575012933334	0.23984249870666663
600673	0.7383071695	0.26169283050000003
603356	0.7755490330000002	0.22445096699999978
606016	0.7728178134333332	0.22718218656666678
608636	0.784368406	0.21563159399999998
611265	0.8024281363333333	0.19757186366666668
614335	0.7911346936666667	0.20886530633333333
616856	0.7467143009999998	0.2532856990000002
619393	0.7633054943333335	0.2366945056666665
621907	0.8111110333333333	0.18888896666666666
624441	0.7716479386666666	0.2283520613333334
627580	0.740065027	0.259934973
630828	0.7747694030000001	0.22523059699999992
633524	0.7913986143333334	0.20860138566666664
636074	0.7945940596666666	0.20540594033333337
638603	0.8027210906666666	0.19727890933333336
641105	0.7800013333333331	0.2199986666666669
643634	0.7529652804999999	0.2470347195000001
646713	0.7712972173333333	0.22870278266666666
649447	0.7992571936666668	0.2007428063333332
652350	0.8012730603333333	0.19872693966666666
655348	0.7907504328666664	0.20924956713333365
657882	0.7708888637000002	0.2291111362999998
660406	0.7875490716666668	0.21245092833333323
662947	0.7835295646666666	0.21647043533333343
665594	0.8114368163333334	0.18856318366666658
668096	0.7901373706666667	0.20986262933333333
671197	0.7856811316666668	0.21431886833333325
673703	0.8295139979999999	0.17048600200000008
676248	0.7990467212	0.20095327880000002
678816	0.8583640993999997	0.1416359006000003
681416	0.8257760629999997	0.17422393700000027
684784	0.8448500533333334	0.1551499466666666
687434	0.8334241699999999	0.1665758300000001
689940	0.8616989966666664	0.13830100333333362
692729	0.8593237333333333	0.14067626666666666
695269	0.878636973333333	0.12136302666666698
697798	0.8163302923333331	0.1836697076666669
700350	0.8538160066666667	0.14618399333333332
703085	0.8263101733333333	0.17368982666666666
706862	0.792037972	0.20796202799999997
709646	0.8761152450666667	0.12388475493333329
712550	0.8288611633333332	0.17113883666666685
715143	0.8940978196666666	0.10590218033333343
717668	0.8375461466666665	0.1624538533333335
720228	0.7722981199999999	0.22770188000000013
722853	0.7926483166666667	0.20735168333333331
725499	0.7552749396666665	0.24472506033333352
728005	0.6128734446666667	0.3871265553333333
730694	0.6605110123333335	0.33948898766666646
733291	0.7557166693333334	0.24428333066666663
736334	0.7448779338333331	0.2551220661666669
738970	0.6757847399999999	0.3242152600000001
741653	0.6901029230000001	0.3098970769999999
744256	0.7064399893333334	0.2935600106666666
746930	0.64940302	0.35059697999999995
750259	0.40249286599999995	0.597507134
752765	0.6318438266666665	0.3681561733333335
755346	0.5709417866666667	0.42905821333333327
757848	0.5441654846666667	0.4558345153333333
760435	0.7269792958666663	0.2730207041333337
762973	0.6192814566666667	0.3807185433333333
765529	0.6843798999999999	0.31562010000000007
768097	0.6387992566666668	0.3612007433333332
770996	0.6469293066666668	0.3530706933333332
773517	0.6310409333333334	0.36895906666666656
776221	0.68720925	0.31279075
778788	0.7324354999999998	0.2675645000000002
791560	0.7719243666666666	0.22807563333333336
794380	0.65779839	0.34220161000000004
796921	0.7835737066666666	0.2164262933333334
799425	0.7839511733333334	0.21604882666666658
801998	0.7957493448666668	0.20425065513333318
805193	0.72587104	0.27412896
807711	0.69120999	0.30879000999999995
810606	0.6530433263333334	0.3469566736666666
813121	0.5869787536666666	0.41302124633333337
